event_id,spatial_group,dist_to_facility,facility_category_encoded,peak_frp_mw,mean_frp_mw,frp_variance,max_brightness_k,duration_hours,day_night_ratio,historical_active_days_90d,historical_peak_frp,pct_cropland,pct_forest,pct_urban,is_industrial_zone,label,tier,label_source
TIER-A-FLARE-SYN-072,flare_complex_11,1262.0954163957879,45.0,93.50419011803713,40.5863221926886,16.226119360344356,352.3244187126712,61.852631480502325,0.6458435343820146,48.42596822618956,31.221040049211517,0.05,0.05,0.85,1.0,IND_FLARE,Tier_A_RuleDerived,rule_industrial_flare_elevated
TIER-A-FLARE-SYN-073,flare_complex_12,1442.1431504687055,12.0,67.04266797823652,71.74814459859357,72.87872185983142,365.0091455097272,46.631114202704886,0.4394294668967882,17.96437226214026,58.272465747979744,0.05,0.05,0.85,1.0,IND_FLARE,Tier_A_RuleDerived,rule_industrial_flare_elevated
TIER-A-FLARE-SYN-074,flare_complex_13,606.6952188317091,12.0,53.48355725060094,67.89143976854925,69.76698388407914,362.01048782960004,56.30695255507959,0.6514062245205391,30.20701608255165,42.986823885978126,0.05,0.05,0.85,1.0,IND_FLARE,Tier_A_RuleDerived,rule_industrial_flare_elevated
TIER-A-FLARE-SYN-075,flare_complex_14,1218.2884247362733,34.0,88.0962954711911,68.28401374727301,37.2037001735779,371.06701876621713,34.54033511290359,0.4187477098241123,42.45373293971966,43.06096753367946,0.05,0.05,0.85,1.0,IND_FLARE,Tier_A_RuleDerived,rule_industrial_flare_elevated
TIER-A-FLARE-SYN-076,flare_complex_0,1152.8653095760023,34.0,52.732088412647876,58.25069636794242,42.1990670889242,358.4608086786759,26.252647852459646,0.449300716651736,21.363481363157575,29.025775807264402,0.05,0.05,0.85,1.0,IND_FLARE,Tier_A_RuleDerived,rule_industrial_flare_elevated
TIER-A-FLARE-SYN-077,flare_complex_1,1106.0350384174114,34.0,69.98031782630326,61.76393803575763,50.03117163915191,361.27090994939215,69.08871357995946,0.6388669445490296,55.711825797573496,69.75714585757726,0.05,0.05,0.85,1.0,IND_FLARE,Tier_A_RuleDerived,rule_industrial_flare_elevated
TIER-A-FLARE-SYN-078,flare_complex_2,240.60709823178001,12.0,52.91759466278303,51.90948030750327,52.352178270881495,363.23715278380337,57.8929956925277,0.6251942954864373,45.90615381132472,77.55380327752141,0.05,0.05,0.85,1.0,IND_FLARE,Tier_A_RuleDerived,rule_industrial_flare_elevated
TIER-A-FLARE-SYN-079,flare_complex_3,81.90701968363285,45.0,55.16034640766233,69.31928594120673,19.989618903861473,373.6398009009992,51.28158488588089,0.4520298035748821,19.857706328643868,51.355077619397996,0.05,0.05,0.85,1.0,IND_FLARE,Tier_A_RuleDerived,rule_industrial_flare_elevated
TIER-A-FLARE-SYN-080,flare_complex_4,390.4770655742767,34.0,59.01102314304279,34.122711224627935,34.94110313733459,354.2186989477886,60.18155386995981,0.5156645106701018,25.565384957800184,58.56835808210051,0.05,0.05,0.85,1.0,IND_FLARE,Tier_A_RuleDerived,rule_industrial_flare_elevated
TIER-A-UNCERTAIN-NOCT-001,noct_rural_grid_0,34497.57494625816,0.0,2.9994320040344356,2.654196406101406,0.3315835773402004,308.6229869906936,1.8622357079299656,0.0,1.0,3.1991243816960866,0.5646047953379616,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-002,noct_rural_grid_1,18925.29670115147,0.0,5.8637399198131055,1.7409137861896387,1.843729729425617,313.49054850392724,0.6740779251753173,0.0,1.0,2.200906168625047,0.5151943864991867,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-003,noct_rural_grid_2,31426.600896978827,0.0,6.732718382136613,3.4064472805853248,1.6564588329109013,322.68412926696817,0.956159543897865,0.0,0.0,2.5864236536914404,0.561170704989582,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-004,noct_rural_grid_3,21348.583207092193,0.0,6.482401076332682,4.079778801006716,1.1576104100797628,310.11289995618546,1.10412100366959,0.0,1.0,3.2904572740547136,0.648308388777067,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-005,noct_rural_grid_4,32699.346273784406,0.0,2.025444226090675,3.495437298706292,0.9583585896007353,316.7321692635095,0.8360284154897268,0.0,0.0,3.47703849860421,0.6655121879716137,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-006,noct_rural_grid_5,27808.24976817845,0.0,2.4814528087527465,2.249087144195184,0.5374677200129528,309.1237232903685,1.7759215866319402,0.0,0.0,1.5636239836220587,0.7080667173151606,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-007,noct_rural_grid_6,26380.373777789267,0.0,6.93282036118188,1.5457590102269325,1.4207746526904281,313.08637536208585,1.3563992298512295,0.0,0.0,2.8980674055944724,0.5055373821179538,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-008,noct_rural_grid_7,20620.330905546158,0.0,6.00288881415578,3.412877640853489,0.7407315522352986,323.1104958465935,2.0452454548987653,0.0,1.0,0.34263299838572214,0.8129668061324413,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-009,noct_rural_grid_8,15099.091014593487,0.0,3.2785435916353642,1.906625608907952,0.7744929810806809,306.38847685492186,1.5381195818165407,0.0,1.0,2.6784104645358475,0.524476061998302,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-010,noct_rural_grid_9,31686.224281642146,0.0,2.9913109007510164,3.3712479666136907,1.3922506690965577,309.6165837830802,1.4137172897607373,0.0,1.0,2.6779478207927605,0.8479487764274086,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-011,noct_rural_grid_10,32488.050024427008,0.0,4.567808795535137,3.9226020409569844,0.9838906633390644,306.2028468520157,1.6245936317558196,0.0,1.0,3.8466629438192528,0.7222360159568616,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-012,noct_rural_grid_11,35928.99933781137,0.0,2.4376286599565464,2.6379114120208156,0.9031093154527601,321.43612887802175,0.5024733595188189,0.0,1.0,2.659646897948872,0.7784074862764052,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-013,noct_rural_grid_12,42305.57932073975,0.0,2.7905314502049947,2.5972636632372326,0.3895904253277931,324.8496700431675,2.354001935848591,0.0,1.0,0.9746268642554665,0.735045455264563,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-014,noct_rural_grid_13,11438.378342037428,0.0,2.913759965376439,4.15160795316906,1.7429037648637264,317.16972825319584,1.5136768636409652,0.0,1.0,2.8349787909719057,0.5126561331836668,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-015,noct_rural_grid_14,19215.749169977156,0.0,2.9471191345096357,2.4405456298860764,0.2665212188512932,323.73915646062125,1.6076044814247525,0.0,0.0,3.3011444329315873,0.5978962384650177,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-016,noct_rural_grid_0,42868.319706782626,0.0,6.303351639481163,1.6470568454084384,1.5939243178384797,316.49174764635535,1.6331507243428371,0.0,1.0,0.8340420574293432,0.8257083251253707,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-017,noct_rural_grid_1,12305.556721762616,0.0,5.995973396701554,2.5224931739063203,1.7681512088456321,322.361133802149,2.111850800235242,0.0,1.0,0.8479299636089541,0.7865572514259945,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-018,noct_rural_grid_2,19933.53518031736,0.0,1.6259160373686614,1.6151645986721244,0.5248674255429914,324.14645775789177,1.6460828578616986,0.0,1.0,3.289922254537444,0.546383635459647,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-019,noct_rural_grid_3,39894.53584408703,0.0,6.575164547823669,2.9482476752757436,1.2518805817268572,320.2961960180599,0.8496772545208251,0.0,0.0,3.8111901104051773,0.7888202685954488,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-020,noct_rural_grid_4,32653.35477589647,0.0,2.1696905111890112,2.912936092192289,1.0616043542088267,309.6510271673076,0.6599307887186039,0.0,1.0,3.86328864461288,0.6513742574155462,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-021,noct_rural_grid_5,19537.196924154603,0.0,4.283780245621342,2.7580467545316405,0.30076290009731343,317.81652629380415,0.9320763650191992,0.0,1.0,2.41021265537146,0.6276793767005853,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-022,noct_rural_grid_6,22299.051122888442,0.0,4.604425998733854,1.7671298223674423,0.5023351662644089,314.6920317403773,2.0085070886877263,0.0,0.0,2.7801409154342127,0.8442876238421948,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-023,noct_rural_grid_7,16849.663855989245,0.0,2.282371527779579,1.4855397576897156,0.6762227803784315,307.02091622021294,1.8843226833882638,0.0,1.0,2.472206697148744,0.7216163691047124,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-024,noct_rural_grid_8,16469.100379324704,0.0,2.7795504620947455,1.8832105191425565,0.43012993175835956,318.11447345123315,2.196031770498803,0.0,1.0,0.5228415069607979,0.8103114753341634,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-025,noct_rural_grid_9,24642.032006388934,0.0,2.570423815014208,2.4710374035091585,0.8868465298049613,321.5507579113375,1.967228761122804,0.0,1.0,3.855289101929404,0.5870030902002297,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-026,noct_rural_grid_10,12950.738242341082,0.0,3.802193418931644,4.161350943440592,1.2060816365819473,318.6194965447649,0.8793896963493544,0.0,0.0,0.86080748806895,0.5042422711253627,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-027,noct_rural_grid_11,16924.453931183034,0.0,6.867305652005296,4.206148447531959,1.9231956242099635,314.75708087852723,0.719472397355007,0.0,1.0,2.584360493850032,0.6747668422425164,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-028,noct_rural_grid_12,17842.713286199087,0.0,2.3208077787259684,1.5087990507497984,1.7428547450667935,309.8695593680973,1.8034212958219367,0.0,0.0,1.5035531405830773,0.6380666974995124,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-029,noct_rural_grid_13,24999.530431021507,0.0,5.817590991103813,4.568338755760937,1.9151359043574638,320.7380677251059,1.1308137914960255,0.0,0.0,3.2355338465453123,0.526745900803318,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-030,noct_rural_grid_14,18336.605415584505,0.0,6.61675386660803,2.012233731203138,1.5842238051951465,321.50264391857405,1.4909042069219636,0.0,1.0,3.5804709628261455,0.7228343887585226,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-031,noct_rural_grid_0,30715.542636122285,0.0,1.8665862230837948,3.0736320877808163,0.3853211015523791,319.7486753744297,1.524443841625349,0.0,0.0,0.19132328157642187,0.5133076468831093,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-032,noct_rural_grid_1,35609.66852682803,0.0,5.124695438120244,4.20852223251035,0.3001983145103313,305.71141734071097,1.517158578895157,0.0,1.0,1.4130056340082566,0.6037874534506793,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-033,noct_rural_grid_2,20939.019500596434,0.0,5.7605944214965,3.6454824442816576,0.4518715789481891,308.48218670668166,0.6967912994267946,0.0,1.0,3.3221378256193597,0.5240494913813937,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-034,noct_rural_grid_3,23698.98477774086,0.0,1.9543971490259777,3.0586303462940463,1.8079115656118472,320.64969849127874,0.9556848350862199,0.0,0.0,1.5277585586115836,0.5719905417684443,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-035,noct_rural_grid_4,12491.297471898037,0.0,4.8825713242137665,4.0985351225511515,1.3234180817281482,315.6060426649832,0.5839024468632725,0.0,1.0,1.2888620137785134,0.5438317496514895,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-036,noct_rural_grid_5,25550.436066529914,0.0,2.1267614909287444,2.9440620119101597,1.8485646443168746,315.41536283668427,1.732999453790167,0.0,1.0,0.5123829854648001,0.6183936270980744,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-037,noct_rural_grid_6,42339.09469206384,0.0,2.7353858651411853,2.4886680953500533,0.9209460775939723,313.78809979388905,1.725879164989051,0.0,1.0,1.095165230056426,0.8249111364970019,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-038,noct_rural_grid_7,33011.34419669515,0.0,4.228263112739376,1.050859559947574,1.9855892609299934,318.42909869789287,1.1338449546898899,0.0,0.0,3.386057354761112,0.821624286773844,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-039,noct_rural_grid_8,17332.91774641438,0.0,5.65273060810453,2.84215798909656,1.699797250491117,319.56981354323227,2.0528948929994493,0.0,1.0,0.2154328279921045,0.6120209413823442,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-040,noct_rural_grid_9,35867.9314287959,0.0,2.981322140661138,3.1582248819820204,1.483099635788412,307.1588742929293,1.8705960322317468,0.0,1.0,3.2711413194277803,0.5747289782087351,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-041,noct_rural_grid_10,26716.549639217672,0.0,6.1238666540616,3.9312061790650024,1.1302506904345118,316.80695380917547,1.51672109383256,0.0,0.0,0.4237228502339718,0.5530492800556858,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-042,noct_rural_grid_11,11469.006063885596,0.0,4.674450308081525,4.508553766045615,0.9242209732840664,308.2169634791549,1.616084650297934,0.0,1.0,0.9867154580864921,0.7542616002895517,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-043,noct_rural_grid_12,44696.96819992645,0.0,2.0454795477296877,2.605977263445153,1.620134840528403,309.080712692578,1.6101698986045725,0.0,1.0,3.2604735379214715,0.7152423841193963,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-044,noct_rural_grid_13,33451.71206555686,0.0,3.563929474434665,3.1547826693721563,1.0959024243797082,321.96095582261546,2.179927960564365,0.0,1.0,2.9829351309249286,0.5708681960578331,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-045,noct_rural_grid_14,43448.71876441707,0.0,3.5236741321614646,2.3077264653523164,0.3828872956316449,311.1120843098043,2.2533015236564014,0.0,0.0,0.4988562276455619,0.6348815590665766,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-046,noct_rural_grid_0,31804.51165673602,0.0,5.79219876881001,1.8688363907648422,0.3618635084025472,318.2608400900098,0.5037597670498213,0.0,0.0,0.012873054417114727,0.7168562681109443,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-047,noct_rural_grid_1,21153.24138633022,0.0,5.868085322023964,1.3719625592925286,1.217584307201942,314.6194577977225,1.7846510518104548,0.0,1.0,0.4165494316811498,0.5789035644122928,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-048,noct_rural_grid_2,34008.90731621104,0.0,1.7904217825769044,2.9463906489750125,1.2388010347595744,317.04291288104963,0.5458656225360841,0.0,0.0,1.9930227290538145,0.5269703976970159,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-049,noct_rural_grid_3,10166.38438202723,0.0,3.3383107528283347,4.13958790844587,1.4445937760077399,320.7722992934481,1.5345381128832187,0.0,1.0,1.4938503845766937,0.5428318650638123,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-050,noct_rural_grid_4,35213.707440038896,0.0,2.797216795290279,2.485688007492183,0.21883023110500002,321.0273383163904,2.033177047943287,0.0,0.0,3.7324533253742307,0.724897819837317,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-051,noct_rural_grid_5,23586.177971880665,0.0,4.99897550589528,4.142606472320928,0.3248387627544359,313.19809779392574,2.179604571271234,0.0,0.0,2.959945546742447,0.8326094635257071,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-052,noct_rural_grid_6,15508.645600271382,0.0,4.610524807067922,4.918586860135534,0.4140588108433316,319.0050391888904,1.671620291943804,0.0,1.0,1.0922832398912496,0.6813275681835854,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-053,noct_rural_grid_7,19052.846222784603,0.0,6.673735848134373,2.037187035463095,0.9163479442039766,322.45460500969205,2.1838671335836173,0.0,0.0,1.9236240030122786,0.6523131397393749,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-054,noct_rural_grid_8,42682.07188598698,0.0,5.383104542152135,3.5246825838268254,0.19469985278758895,323.0782666052075,2.3187803840167924,0.0,1.0,2.918032914609587,0.7679295146468884,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-055,noct_rural_grid_9,13879.60220376608,0.0,4.856238322127027,1.5414163291107421,1.5276126634551868,318.1391031253428,2.413229242166916,0.0,1.0,1.130982758315048,0.5156082179305366,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-056,noct_rural_grid_10,9342.64203669958,0.0,3.0164591920255375,2.1024493547157816,1.5955405449430478,324.49669305562225,1.2424141877799966,0.0,0.0,1.79895936980216,0.7718486949343134,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-057,noct_rural_grid_11,10418.547829882255,0.0,4.181641565203614,1.1344544007331305,0.2190410865651736,323.1287490668882,0.7784907422351903,0.0,1.0,1.260758084389436,0.7701502041635675,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-058,noct_rural_grid_12,11197.71059821422,0.0,2.8023137012126194,3.929794927352359,1.141809109080206,307.5597641706717,2.2642712285641204,0.0,0.0,0.20903151714409507,0.6465776616759564,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
TIER-A-UNCERTAIN-NOCT-059,noct_rural_grid_13,17625.838265595892,0.0,5.5195153073940135,4.925188361988987,0.5874071186440708,318.0834920294815,0.8961952655194803,0.0,1.0,1.3530524213293935,0.6080445601806184,0.1,0.1,0.0,OTHER_UNCERTAIN,Tier_A_RuleDerived,rule_nocturnal_rural_unverified
